d_f_losses,d_r_losses,d_f_mi,d_r_mi,g_losses
0.6835245490074158,0.7126255035400391,0.045412154242202796,0.07714686357241764,0.05866147205233574
0.6834993958473206,0.7125571966171265,0.045412154242202796,0.07714686357241764,0.05864618346095085
0.6834755539894104,0.7124893069267273,0.04564450194573866,0.0771129169786595,0.05863118916749954
0.6834530830383301,0.7124219536781311,0.04564450194573866,0.0771129169786595,0.05861643701791763
0.6834321022033691,0.7123550176620483,0.04595358725663501,0.07703543638177103,0.05860194191336632
0.6834122538566589,0.7122887372970581,0.04595358725663501,0.07703543638177103,0.0585877001285553
0.6833937168121338,0.7122230529785156,0.04556951321154501,0.07705124804040503,0.05857370048761368
0.6833765506744385,0.7121578454971313,0.0451872447440671,0.07707626859733346,0.058559924364089966
0.6833605170249939,0.7120933532714844,0.044428105096861015,0.07707448168530293,0.05854637175798416
0.6833457946777344,0.7120293378829956,0.04367612995489589,0.07720626128845655,0.05853305384516716
0.6833322644233704,0.7119660377502441,0.04428310871615082,0.07721490780995152,0.05851994827389717
0.6833199262619019,0.7119033336639404,0.04390731850881835,0.07726227671784673,0.058507051318883896
0.6833086609840393,0.7118414640426636,0.04383615510208638,0.0772812675951848,0.058494359254837036
0.6832984089851379,0.7117801308631897,0.04383615510208638,0.0772812675951848,0.05848186835646629
0.6832892298698425,0.7117193937301636,0.04346267455010433,0.07721371061512784,0.05846957117319107
0.6832810640335083,0.71165931224823,0.043392562328119055,0.07714455925314558,0.058457475155591965
0.6832737922668457,0.7115997076034546,0.04325388427637855,0.07693074105365486,0.058445580303668976
0.6832674145698547,0.711540699005127,0.043185314244082784,0.07702870438418398,0.058433860540390015
0.6832618713378906,0.7114822864532471,0.0434881454355881,0.07692717342030782,0.05842232331633568
0.6832571029663086,0.7114243507385254,0.0434881454355881,0.07692717342030782,0.058410972356796265
0.6832530498504639,0.7113670706748962,0.042748107512428746,0.07708625228004459,0.058399803936481476
0.6832495927810669,0.7113102674484253,0.042748107512428746,0.07708625228004459,0.05838879942893982
0.6832466721534729,0.7112539410591125,0.042015031423183635,0.07729894011820439,0.05837799236178398
0.6832444667816162,0.7111979722976685,0.041288883815840505,0.07731264958125596,0.05836734175682068
0.6832427978515625,0.7111425399780273,0.041288883815840505,0.07731264958125596,0.0583568774163723
0.6832414865493774,0.7110874652862549,0.04158550945470041,0.07729997504174317,0.058346569538116455
0.6832406520843506,0.7110327482223511,0.04086377201618385,0.07744854568120003,0.05833642557263374
0.6832399368286133,0.7109783887863159,0.041159160032419484,0.07754782624025226,0.05832646042108536
0.683239758014679,0.7109244465827942,0.0407996235078415,0.07763486261074451,0.05831664800643921
0.683239758014679,0.710870623588562,0.04103135740777941,0.07776500738049438,0.05830699950456619
0.6832399368286133,0.7108170390129089,0.04067275168082851,0.07781858667443746,0.05829751491546631
0.6832402348518372,0.710763692855835,0.039960646681783785,0.07787076395536086,0.05828818306326866
0.6832407116889954,0.7107105255126953,0.04025357701122623,0.07790794943070424,0.05827900767326355
0.6832411885261536,0.7106575965881348,0.039898824785673526,0.07789400915990655,0.058269985020160675
0.6832417845726013,0.7106047868728638,0.04048598085591604,0.07803791088726417,0.05826111510396004
0.6832422614097595,0.7105520963668823,0.04042466035961567,0.07823606779571518,0.05825239047408104
0.6832427382469177,0.7104994058609009,0.04065933693502033,0.07812493388533594,0.05824382230639458
0.6832432746887207,0.7104470133781433,0.04065933693502033,0.07812493388533594,0.05823538452386856
0.6832436323165894,0.7103946208953857,0.04065933693502033,0.07812493388533594,0.05822711065411568
0.6832438111305237,0.7103421688079834,0.040539081885616834,0.07819873417915153,0.05821896344423294
0.6832438707351685,0.7102898359298706,0.04042068193832704,0.07831412245304618,0.05821096524596214
0.6832438707351685,0.7102375030517578,0.04042068193832704,0.07831412245304618,0.058203089982271194
0.6832436323165894,0.7101853489875793,0.040066458658390425,0.07827950593652178,0.058195363730192184
0.6832431554794312,0.7101331949234009,0.040066458658390425,0.07827950593652178,0.058187760412693024
0.6832424998283386,0.7100809812545776,0.040066458658390425,0.07827950593652178,0.058180298656225204
0.6832417249679565,0.7100286483764648,0.040066458658390425,0.07827950593652178,0.058172959834337234
0.6832407116889954,0.7099765539169312,0.040008364507981176,0.07849238116844501,0.05816575512290001
0.6832393407821655,0.7099244594573975,0.040008364507981176,0.07849238116844501,0.058158665895462036
0.6832378506660461,0.7098723649978638,0.040008364507981176,0.07849238116844501,0.05815170332789421
0.6832360625267029,0.7098203301429749,0.03959898255620209,0.07864056094919056,0.058144863694906235
0.6832340359687805,0.7097682356834412,0.0392488934746722,0.07868169535497263,0.058138150721788406
0.683231770992279,0.7097163200378418,0.0392488934746722,0.07868169535497263,0.05813154578208923
0.6832293272018433,0.7096643447875977,0.0392488934746722,0.07868169535497263,0.05812506750226021
0.6832266449928284,0.7096123099327087,0.039542198635883485,0.07868799571311123,0.05811868980526924
0.6832236647605896,0.7095604538917542,0.039192507444782976,0.0785899837985552,0.05811242386698723
0.6832205057144165,0.7095085978507996,0.03884446317509227,0.07857053935411075,0.05810628458857536
0.6832171082496643,0.7094568610191345,0.03878891101344806,0.07852016919783905,0.05810024216771126
0.6832134127616882,0.7094051241874695,0.03844289704757198,0.07860195918428059,0.05809430405497551
0.6832096576690674,0.709353506565094,0.03809852017837767,0.0786427731797966,0.058088477700948715
0.6832056045532227,0.7093019485473633,0.03809852017837767,0.0786427731797966,0.05808274820446968
0.6832013726234436,0.7092504501342773,0.03809852017837767,0.0786427731797966,0.058077123016119
0.683197021484375,0.7091991305351257,0.03770180035649007,0.07874557401157574,0.05807160213589668
0.6831924319267273,0.7091478109359741,0.03799024388648009,0.07874557401157574,0.058066170662641525
0.6831876039505005,0.7090966105461121,0.0382800000793988,0.07871118890773984,0.058060843497514725
0.6831827759742737,0.7090455293655396,0.03793674768608324,0.07882980362635456,0.058055609464645386
0.683177649974823,0.7089945673942566,0.037883677906943025,0.07887540856321336,0.05805046111345291
0.683172345161438,0.7089437246322632,0.03783103342627625,0.07892063560998838,0.058045413345098495
0.6831669807434082,0.7088929414749146,0.03749012741116542,0.0789041567457154,0.058040451258420944
0.6831613779067993,0.7088422775268555,0.03715083581219858,0.07888774423310722,0.058035582304000854
0.6831556558609009,0.7087917923927307,0.03715083581219858,0.07888774423310722,0.05803079530596733
0.6831498742103577,0.7087412476539612,0.03715083581219858,0.07888774423310722,0.05802610516548157
0.6831439733505249,0.7086910009384155,0.03681315580356004,0.07899260077362553,0.058021485805511475
0.6831378936767578,0.7086406946182251,0.03681315580356004,0.07899260077362553,0.058016952127218246
0.683131754398346,0.7085905075073242,0.03681315580356004,0.07899260077362553,0.058012496680021286
0.6831255555152893,0.7085404396057129,0.03681315580356004,0.07899260077362553,0.05800813063979149
0.6831191182136536,0.7084904909133911,0.03681315580356004,0.07899260077362553,0.058003831654787064
0.6831126809120178,0.7084406614303589,0.036761991378711056,0.07899432140797019,0.057999610900878906
0.6831060647964478,0.708391010761261,0.036761991378711056,0.07899432140797019,0.05799546837806702
0.6830994486808777,0.7083414793014526,0.037285177489071564,0.07880796709750598,0.05799141153693199
0.6830925941467285,0.7082920074462891,0.037574153099556584,0.07888896127189024,0.05798741802573204
0.6830857992172241,0.7082425355911255,0.037864471709214254,0.07887765591058488,0.05798349529504776
0.6830788850784302,0.708193302154541,0.037864471709214254,0.07887765591058488,0.05797963961958885
0.6830718517303467,0.7081440687179565,0.03718520310727913,0.0789169432164163,0.057975854724645615
0.6830646395683289,0.7080950736999512,0.03718520310727913,0.0789169432164163,0.05797212943434715
0.683057427406311,0.7080460786819458,0.03718520310727913,0.0789169432164163,0.05796847864985466
0.683050274848938,0.7079971432685852,0.036512316394136435,0.07904360862616995,0.05796489119529724
0.6830428838729858,0.7079483866691589,0.036178259713605665,0.07920006287453599,0.05796138197183609
0.6830354928970337,0.7078996896743774,0.03551490696059956,0.0793379880921632,0.05795791372656822
0.6830280423164368,0.7078510522842407,0.035797719713814846,0.07927650941619017,0.05795450881123543
0.6830203533172607,0.7078025341033936,0.03513816432327066,0.07924441862041903,0.0579511784017086
0.6830127835273743,0.7077541351318359,0.03513816432327066,0.07924441862041903,0.057947900146245956
0.6830050349235535,0.7077058553695679,0.03448491860718239,0.07920044726239968,0.05794467404484749
0.6829972863197327,0.7076576948165894,0.03416065596886164,0.07924478759269202,0.057941507548093796
0.6829893589019775,0.7076096534729004,0.03416065596886164,0.07924478759269202,0.05793839693069458
0.6829814910888672,0.7075616121292114,0.0347176499448657,0.07929453678438121,0.05793534591794014
0.6829735040664673,0.707513689994812,0.03499817732528199,0.07929453678438121,0.05793234333395958
0.6829655170440674,0.7074658870697021,0.03467167555822792,0.07930032587832819,0.0579293929040432
0.6829572319984436,0.7074182033538818,0.03402336981364007,0.07937058603628713,0.0579264871776104
0.6829490661621094,0.7073706388473511,0.03402336981364007,0.07937058603628713,0.05792364105582237
0.6829407215118408,0.7073230743408203,0.03402336981364007,0.07937058603628713,0.05792083218693733
0.6829324960708618,0.7072757482528687,0.03402336981364007,0.07937058603628713,0.05791807919740677
0.6829241514205933,0.7072285413742065,0.03402336981364007,0.07937058603628713,0.057915378361940384
0.6829155683517456,0.7071813344955444,0.03402336981364007,0.07937058603628713,0.05791271850466728
0.6829071044921875,0.7071342468261719,0.03402336981364007,0.07937058603628713,0.05791010335087776
0.6828985214233398,0.7070873379707336,0.0337015613875713,0.0794500247499735,0.05790754035115242
0.6828898787498474,0.7070404291152954,0.03397836206010596,0.07944308030552905,0.057905007153749466
0.6828811168670654,0.7069936990737915,0.03365684088144405,0.07953886507631383,0.05790252611041069
0.6828722953796387,0.7069470882415771,0.03365684088144405,0.07953886507631383,0.0579000785946846
0.6828635931015015,0.7069004774093628,0.03365684088144405,0.07953886507631383,0.05789767578244209
0.6828546524047852,0.7068541049957275,0.03365684088144405,0.07953886507631383,0.057895321398973465
0.6828455924987793,0.7068077325820923,0.03393373027320379,0.07956680886455172,0.05789298936724663
0.6828365921974182,0.7067614793777466,0.034211985715366655,0.07974024707054042,0.05789071321487427
0.6828274726867676,0.7067152857780457,0.034211985715366655,0.07974024707054042,0.0578884594142437
0.6828183531761169,0.7066693305969238,0.034211985715366655,0.07974024707054042,0.05788625031709671
0.6828091740608215,0.7066233158111572,0.034211985715366655,0.07974024707054042,0.05788407474756241
0.6827998161315918,0.7065775394439697,0.03388947377933371,0.07972299765329101,0.05788193270564079
0.6827903985977173,0.706531822681427,0.0335685161156698,0.07966370960935143,0.057879816740751266
0.6827810406684875,0.706486165523529,0.0335685161156698,0.07966370960935143,0.05787774920463562
0.682771623134613,0.7064406871795654,0.03293125532129615,0.07971741386848526,0.057875704020261765
0.6827619671821594,0.7063953876495361,0.03320577878982878,0.07993877899490473,0.057873696088790894
0.6827524304389954,0.7063500881195068,0.0328881946324463,0.07988897629717247,0.05787171795964241
0.6827427744865417,0.7063049077987671,0.03225766123634266,0.08002212026663608,0.05786977335810661
0.6827329397201538,0.7062598466873169,0.03252972366699036,0.08000554790152913,0.05786784365773201
0.6827231645584106,0.7062149047851562,0.03252972366699036,0.08000554790152913,0.05786595866084099
0.6827133297920227,0.7061702013015747,0.03280316220278501,0.08003269756559055,0.05786409601569176
0.6827033758163452,0.7061254382133484,0.03280316220278501,0.08003269756559055,0.057862263172864914
0.6826934218406677,0.7060807943344116,0.03280316220278501,0.08003269756559055,0.05786046013236046
0.6826833486557007,0.7060363292694092,0.03248765027327827,0.08000542165522641,0.057858675718307495
0.6826732158660889,0.7059919834136963,0.03248765027327827,0.08000542165522641,0.05785691738128662
0.6826630234718323,0.7059476375579834,0.03248765027327827,0.08000542165522641,0.057855188846588135
0.6826527714729309,0.7059035301208496,0.03248765027327827,0.08000542165522641,0.057853490114212036
0.68264240026474,0.7058594226837158,0.03248765027327827,0.08000542165522641,0.05785181000828743
0.6826320886611938,0.705815315246582,0.032173677117862454,0.08006602236987125,0.057850152254104614
0.6826216578483582,0.7057713866233826,0.03186124088248188,0.08010283188388664,0.057848524302244186
0.6826111078262329,0.7057276368141174,0.03186124088248188,0.08010283188388664,0.05784691125154495
0.6826005578041077,0.7056839466094971,0.03155033974641863,0.08026018052220259,0.05784532427787781
0.6825898289680481,0.7056404948234558,0.03155033974641863,0.08026018052220259,0.057843755930662155
0.6825791597366333,0.7055970430374146,0.03155033974641863,0.08026018052220259,0.05784221366047859
0.6825684309005737,0.7055536508560181,0.03182003469374928,0.08024668845871052,0.05784068629145622
0.6825576424598694,0.7055104970932007,0.032091112851353465,0.08025711753696195,0.057839181274175644
0.6825466752052307,0.7054674625396729,0.032091112851353465,0.08025711753696195,0.05783769488334656
0.6825357675552368,0.7054244875907898,0.032091112851353465,0.08025711753696195,0.057836223393678665
0.6825246810913086,0.7053816318511963,0.03146877643749968,0.08011260140208204,0.057834770530462265
0.6825136542320251,0.7053388357162476,0.031159902109189175,0.08016740907291138,0.057833340018987656
0.6825025081634521,0.7052962779998779,0.031159902109189175,0.08016740907291138,0.05783193185925484
0.6824911832809448,0.7052537202835083,0.031159902109189175,0.08016740907291138,0.05783053860068321
0.682479977607727,0.7052112817764282,0.03085255476090598,0.08012805814606047,0.05782916769385338
0.6824686527252197,0.7051689624786377,0.03054673272940045,0.08018863065823145,0.057827796787023544
0.6824573278427124,0.7051268815994263,0.03054673272940045,0.08018863065823145,0.0578264482319355
0.6824458837509155,0.7050848007202148,0.03054673272940045,0.08018863065823145,0.05782511830329895
0.6824343800544739,0.705042839050293,0.030812774681076793,0.08025109204949718,0.05782380327582359
0.6824227571487427,0.7050009965896606,0.030203126265905822,0.08024879658094784,0.05782250314950943
0.682411253452301,0.7049591541290283,0.030203126265905822,0.08024879658094784,0.05782121419906616
0.6823995113372803,0.7049175500869751,0.030203126265905822,0.08024879658094784,0.05781994387507439
0.6823878288269043,0.7048760652542114,0.030203126265905822,0.08024879658094784,0.057818688452243805
0.6823760271072388,0.7048344612121582,0.030203126265905822,0.08024879658094784,0.05781744047999382
0.6823642253875732,0.7047931551933289,0.029900582719832425,0.08025466432431558,0.057816218584775925
0.6823523044586182,0.7047519683837891,0.029900582719832425,0.08025466432431558,0.05781499668955803
0.6823403835296631,0.704710841178894,0.029900582719832425,0.08025466432431558,0.057813793420791626
0.6823283433914185,0.7046697735786438,0.029900582719832425,0.08025466432431558,0.05781260132789612
0.6823163032531738,0.7046288251876831,0.029900582719832425,0.08025466432431558,0.057811420410871506
0.6823041439056396,0.7045880556106567,0.029900582719832425,0.08025466432431558,0.05781024694442749
0.6822921633720398,0.7045473456382751,0.029900582719832425,0.08025466432431558,0.05780909210443497
0.6822799444198608,0.7045066952705383,0.029599557554893186,0.08044932332582003,0.05780795216560364
0.6822676658630371,0.7044662237167358,0.029599557554893186,0.08044932332582003,0.057806819677352905
0.6822553873062134,0.7044256925582886,0.029599557554893186,0.08044932332582003,0.05780569463968277
0.6822429895401001,0.7043853998184204,0.029599557554893186,0.08044932332582003,0.05780458077788353
0.6822306513786316,0.7043451070785522,0.029599557554893186,0.08044932332582003,0.057803478091955185
0.6822181344032288,0.7043048739433289,0.029599557554893186,0.08044932332582003,0.05780237913131714
0.6822057366371155,0.7042648792266846,0.029599557554893186,0.08044932332582003,0.057801295071840286
0.6821932196617126,0.7042249441146851,0.029599557554893186,0.08044932332582003,0.057800229638814926
0.6821805834770203,0.7041851282119751,0.029599557554893186,0.08044932332582003,0.05779915675520897
0.6821680068969727,0.7041453123092651,0.029599557554893186,0.08044932332582003,0.057798098772764206
0.6821553707122803,0.7041056156158447,0.029599557554893186,0.08044932332582003,0.05779705196619034
0.6821426153182983,0.7040660977363586,0.029599557554893186,0.08044932332582003,0.05779601261019707
0.6821299195289612,0.7040266990661621,0.029599557554893186,0.08044932332582003,0.05779498815536499
0.6821171045303345,0.7039873600006104,0.029599557554893186,0.08044932332582003,0.057793956249952316
0.6821042895317078,0.7039481401443481,0.029599557554893186,0.08044932332582003,0.05779295042157173
0.6820913553237915,0.7039090394973755,0.029599557554893186,0.08044932332582003,0.05779194459319115
0.6820784211158752,0.7038699984550476,0.029599557554893186,0.08044932332582003,0.05779094621539116
0.682065486907959,0.7038310766220093,0.029300049266659967,0.08039332014857073,0.05778995901346207
0.682052493095398,0.7037922143936157,0.029300049266659967,0.08039332014857073,0.05778897553682327
0.6820393800735474,0.7037535905838013,0.029300049266659967,0.08039332014857073,0.05778799578547478
0.6820263862609863,0.7037148475646973,0.029300049266659967,0.08039332014857073,0.057787030935287476
0.6820132732391357,0.7036764025688171,0.029300049266659967,0.08039332014857073,0.05778607353568077
0.6820000410079956,0.703637957572937,0.029300049266659967,0.08039332014857073,0.057785119861364365
0.6819868087768555,0.7035996913909912,0.029300049266659967,0.08039332014857073,0.057784177362918854
0.6819735765457153,0.7035614252090454,0.029300049266659967,0.08039332014857073,0.057783227413892746
0.68196040391922,0.7035232782363892,0.029002056382991137,0.08033807724046403,0.05778229236602783
0.6819469928741455,0.7034852504730225,0.029002056382991137,0.08033807724046403,0.05778135731816292
0.681933581829071,0.7034472823143005,0.029002056382991137,0.08033807724046403,0.057780444622039795
0.6819202303886414,0.7034094333648682,0.0287055774639553,0.08015807247141127,0.057779520750045776
0.6819068193435669,0.7033717632293701,0.028410611101758132,0.08017924345728815,0.057778604328632355
0.6818933486938477,0.7033340930938721,0.028410611101758132,0.08017924345728815,0.05777770280838013
0.6818798780441284,0.7032966613769531,0.028410611101758132,0.08017924345728815,0.0577768050134182
0.6818663477897644,0.7032591104507446,0.028117155920671877,0.08027592174889679,0.05777591094374657
0.6818527579307556,0.70322185754776,0.027825210576967407,0.08028840894565256,0.057775020599365234
0.6818391680717468,0.7031846046447754,0.027825210576967407,0.08028840894565256,0.057774145156145096
0.6818255186080933,0.7031474709510803,0.02753477375884905,0.08030539933830086,0.05777326226234436
0.6818118095397949,0.7031104564666748,0.02753477375884905,0.08030539933830086,0.05777238681912422
0.6817981600761414,0.7030735015869141,0.02753477375884905,0.08030539933830086,0.05777151510119438
0.6817843317985535,0.7030366063117981,0.02753477375884905,0.08030539933830086,0.05777065083384514
0.6817706823348999,0.7029998898506165,0.02753477375884905,0.08030539933830086,0.05776979401707649
0.6817567944526672,0.7029632329940796,0.027788012276314222,0.0804367463109017,0.057768940925598145
0.6817430257797241,0.7029266357421875,0.027497788625561737,0.08043464242063991,0.0577680878341198
0.6817291378974915,0.7028902173042297,0.02720907032394737,0.08052897671122032,0.05776724964380264
0.6817152500152588,0.7028538584709167,0.02720907032394737,0.08052897671122032,0.05776640772819519
0.6817012429237366,0.7028175592422485,0.02720907032394737,0.08052897671122032,0.057765573263168335
0.6816872954368591,0.7027814388275146,0.02720907032394737,0.08052897671122032,0.057764746248722076
0.6816732883453369,0.7027453780174255,0.02720907032394737,0.08052897671122032,0.05776391178369522
0.6816593408584595,0.7027093172073364,0.02720907032394737,0.08052897671122032,0.05776308849453926
0.6816453337669373,0.7026734948158264,0.02720907032394737,0.08052897671122032,0.057762276381254196
0.6816311478614807,0.7026376724243164,0.02720907032394737,0.08052897671122032,0.057761456817388535
0.6816170811653137,0.7026020288467407,0.02720907032394737,0.08052897671122032,0.05776065215468407
0.6816028952598572,0.702566385269165,0.02720907032394737,0.08052897671122032,0.057759840041399
0.6815888285636902,0.7025308609008789,0.02720907032394737,0.08052897671122032,0.057759035378694534
0.6815745830535889,0.7024954557418823,0.02720907032394737,0.08052897671122032,0.05775823816657066
0.6815604567527771,0.7024601697921753,0.02720907032394737,0.08052897671122032,0.057757437229156494
0.6815460920333862,0.7024248838424683,0.02720907032394737,0.08052897671122032,0.05775664374232292
0.6815318465232849,0.7023898363113403,0.02720907032394737,0.08052897671122032,0.05775586515665054
0.6815176010131836,0.7023547887802124,0.02720907032394737,0.08052897671122032,0.05775507912039757
0.6815032958984375,0.7023198008537292,0.02720907032394737,0.08052897671122032,0.05775430426001549
0.6814889907836914,0.7022849321365356,0.02720907032394737,0.08052897671122032,0.057753514498472214
0.6814746260643005,0.7022501826286316,0.02720907032394737,0.08052897671122032,0.05775274708867073
0.6814601421356201,0.7022154927253723,0.02720907032394737,0.08052897671122032,0.05775197967886925
0.6814457774162292,0.7021808624267578,0.02720907032394737,0.08052897671122032,0.057751208543777466
0.6814313530921936,0.7021463513374329,0.02720907032394737,0.08052897671122032,0.05775044485926628
0.6814169883728027,0.7021119594573975,0.02720907032394737,0.08052897671122032,0.05774968862533569
0.6814023852348328,0.7020776271820068,0.02720907032394737,0.08052897671122032,0.05774892494082451
0.6813879013061523,0.702043354511261,0.02720907032394737,0.08052897671122032,0.05774817615747452
0.6813733577728271,0.7020092010498047,0.02720907032394737,0.08052897671122032,0.05774742364883423
0.6813588738441467,0.7019752264022827,0.02720907032394737,0.08052897671122032,0.057746678590774536
0.6813442707061768,0.7019412517547607,0.02720907032394737,0.08052897671122032,0.057745933532714844
0.681329607963562,0.7019073367118835,0.02720907032394737,0.08052897671122032,0.05774519965052605
0.6813150644302368,0.7018735408782959,0.02720907032394737,0.08052897671122032,0.05774446204304695
0.6813004612922668,0.7018399238586426,0.027461106429167437,0.08056487137211497,0.057743724435567856
0.6812857389450073,0.7018063068389893,0.027461106429167437,0.08056487137211497,0.05774299055337906
0.6812710762023926,0.7017727494239807,0.027461106429167437,0.08056487137211497,0.05774226412177086
0.6812563538551331,0.7017393112182617,0.027461106429167437,0.08056487137211497,0.05774153396487236
0.6812417507171631,0.701706051826477,0.027714533717560497,0.08065997581477377,0.05774081498384476
0.6812269687652588,0.7016727924346924,0.02796935702365788,0.08075322121671483,0.05774009972810745
0.6812121868133545,0.7016396522521973,0.02796935702365788,0.08075322121671483,0.05773937329649925
0.6811973452568054,0.7016065716743469,0.02796935702365788,0.08075322121671483,0.057738661766052246
0.6811826825141907,0.7015736103057861,0.02796935702365788,0.08075322121671483,0.05773794651031494
0.6811679005622864,0.7015407085418701,0.02796935702365788,0.08075322121671483,0.057737238705158234
0.6811531186103821,0.7015079855918884,0.02796935702365788,0.08075322121671483,0.05773654207587242
0.6811381578445435,0.7014752626419067,0.02796935702365788,0.08075322121671483,0.057735830545425415
0.6811234354972839,0.7014425992965698,0.02796935702365788,0.08075322121671483,0.0577351339161396
0.6811084747314453,0.7014100551605225,0.02796935702365788,0.08075322121671483,0.05773443728685379
0.6810936331748962,0.7013775706291199,0.0282255812265495,0.08070219307818668,0.057733744382858276
0.6810786724090576,0.7013452053070068,0.0282255812265495,0.08070219307818668,0.057733047753572464
0.6810638308525085,0.7013128995895386,0.028483211250335372,0.0806910661633059,0.05773236230015755
0.6810488700866699,0.7012807130813599,0.028483211250335372,0.0806910661633059,0.05773167684674263
0.6810339093208313,0.7012486457824707,0.028483211250335372,0.0806910661633059,0.05773099139332771
0.6810190081596375,0.7012165784835815,0.028742252064581364,0.08067463567182495,0.05773031339049339
0.6810040473937988,0.7011846303939819,0.028742252064581364,0.08067463567182495,0.057729627937078476
